1.427254166897922971e+02,6.667924164219927263e+01,7.754621084040024925e+01
1.434169821856630165e+02,6.747266613889888731e+01,7.653913188111414456e+01
1.441319580319647855e+02,6.824847851949141386e+01,7.550440289974531538e+01
1.448694257740076239e+02,6.900692320652447620e+01,7.444226418495838971e+01
1.456206180172364668e+02,6.975742541421237775e+01,7.335290882709530536e+01
1.463853131478103080e+02,7.049988145940552897e+01,7.223665041720272484e+01
1.471321462637512241e+02,7.122359961398753114e+01,7.112036782445819938e+01
1.478608956635073639e+02,7.192850402551735556e+01,7.000428384736240162e+01
1.485585724530096741e+02,7.263713769113174124e+01,6.891468685690075802e+01
1.492252025070874311e+02,7.334962806008678626e+01,6.785153772587267440e+01
1.498610286929129529e+02,7.406611300705898771e+01,6.681495146012277075e+01
1.504664080275102833e+02,7.478673157279202144e+01,6.580522623771562962e+01
1.510416932985353071e+02,7.551156046315831816e+01,6.482238449063861196e+01
1.515869538545435375e+02,7.624061697054796127e+01,6.386673938631214043e+01
1.520993689341084405e+02,7.698438468453581152e+01,6.293200597753632053e+01
1.525793667942766660e+02,7.774289988453058697e+01,6.201827574266368259e+01
1.530307572198027231e+02,7.852676152171935087e+01,6.112554906791569209e+01
1.534531456500472473e+02,7.933598725617763137e+01,6.025367197231551586e+01
1.538460532543966508e+02,8.017075511604757310e+01,5.940276594254456199e+01
1.541942624522017127e+02,8.103671199099588307e+01,5.862565167614079087e+01
1.544976752750336857e+02,8.193381177235642099e+01,5.792269610738218688e+01
1.547558498774442910e+02,8.286212307585691406e+01,5.729443470610709710e+01
1.549799184405075607e+02,8.383095022588796041e+01,5.673460662276831101e+01
1.551725834044752901e+02,8.482143407646660194e+01,5.624339768028864484e+01
1.553394510085923343e+02,8.583893218700785610e+01,5.582123042507215871e+01
1.554811908046459052e+02,8.688350048333511211e+01,5.546772714549305050e+01
1.555983705188099577e+02,8.795513913481445911e+01,5.518260448050182276e+01
1.556925048691670384e+02,8.905399083993053466e+01,5.496546174557678199e+01
1.557643360403764063e+02,9.018001674277714130e+01,5.481615484758228263e+01
1.558127232433496658e+02,9.134108539888791256e+01,5.473486891715239722e+01
1.558374948857848779e+02,9.253706671820597762e+01,5.472154069332605530e+01
1.558377214007184364e+02,9.375200521982075941e+01,5.477639103586042779e+01
1.558059379180363351e+02,9.499391332065617632e+01,5.489341020459822573e+01
1.557416427889545503e+02,9.626278361714223308e+01,5.507251167757662813e+01
1.556450054138089456e+02,9.755876435985379658e+01,5.531374761753789926e+01
1.555161999143565765e+02,9.888181254853590474e+01,5.561647614336975920e+01
1.553555120978153639e+02,1.002318703408085980e+02,5.598035885215498553e+01
1.551633244278080213e+02,1.016088824691989601e+02,5.640480936857147043e+01
1.549553861903557959e+02,1.030180224087798990e+02,5.687606915242992045e+01
1.547322795647546911e+02,1.044592494820651183e+02,5.739382462685271236e+01
1.545197582015721594e+02,1.058870596479082593e+02,5.790543968982075995e+01
1.543379807168731190e+02,1.073093504993731955e+02,5.841082754273931243e+01
1.541870204103295237e+02,1.087261639715419648e+02,5.890991547128149364e+01
1.540665992974534788e+02,1.101375268524513160e+02,5.940275199035549036e+01
1.539765631514127620e+02,1.115435213083468682e+02,5.988918694526955733e+01
1.539164765675925537e+02,1.129440720391192485e+02,6.036876179591756397e+01
1.538862862959035169e+02,1.143393761585514454e+02,6.084106233142701825e+01
1.538858288673729646e+02,1.157293279945026825e+02,6.130595927039103543e+01
1.539062407286849066e+02,1.170925188810010695e+02,6.176343067795088615e+01
1.539472032959597243e+02,1.184289368130108642e+02,6.221338271931367814e+01
1.540113472939681856e+02,1.197438452725755695e+02,6.264914389724967947e+01
1.541069170452043409e+02,1.210343287417775713e+02,6.304455470019373564e+01
1.542349767409429262e+02,1.223005009661896878e+02,6.339948503233695476e+01
1.543966502263532732e+02,1.235422631081070648e+02,6.371345387483149381e+01
1.545928950786208418e+02,1.247596538416748189e+02,6.398621565080940599e+01
1.548222400643662695e+02,1.259621228322942272e+02,6.421758937190061545e+01
1.550734255992729516e+02,1.271389111175167557e+02,6.440757658437379973e+01
1.553462152955373767e+02,1.282899327119453403e+02,6.455620783408828345e+01
1.556417491296338653e+02,1.294193056012018985e+02,6.465705353387092202e+01
1.559591564688922460e+02,1.305269064256297611e+02,6.471059682108524669e+01
1.562973672702051715e+02,1.316127901550339345e+02,6.471697001576940522e+01
1.566555720063957153e+02,1.326772279159464176e+02,6.467598377689157019e+01
1.570327602172004902e+02,1.337202841647373361e+02,6.458750831050544150e+01
1.574292194665547413e+02,1.347498630548582526e+02,6.445128019973677169e+01
1.578597600434583228e+02,1.357498952212176277e+02,6.428036881867859620e+01
1.583250907338390903e+02,1.367203460042562142e+02,6.407478461117713664e+01
1.588229053163468620e+02,1.376649636605115745e+02,6.382785147522039892e+01
1.593530694163666794e+02,1.385838599033428125e+02,6.354011518065432540e+01
1.599154321015579399e+02,1.394770608200392701e+02,6.321181543411376680e+01
1.605096176935686856e+02,1.403447338110277087e+02,6.284336570083208784e+01
1.611353154689560654e+02,1.411870532538350460e+02,6.243487042838736301e+01
1.617917022569548635e+02,1.420039979976755262e+02,6.198623554234308131e+01
1.624657558912764728e+02,1.428182186843084764e+02,6.152383535834576378e+01
1.631178639398203245e+02,1.436136961737576598e+02,6.104763077373459623e+01
1.637479354701113721e+02,1.443902668119360158e+02,6.055759694157157469e+01
1.643578374757858853e+02,1.451505269274105103e+02,6.004707805489389472e+01
1.649475614336107299e+02,1.458945393049695554e+02,5.951608134932794059e+01
1.655174644352025268e+02,1.466223879158067405e+02,5.896493993812901380e+01
1.660676212327861094e+02,1.473340867786438082e+02,5.839369806373172622e+01
1.665977776413966751e+02,1.480297022346485676e+02,5.780220456250020789e+01
1.671125363200987692e+02,1.487199181270383690e+02,5.719030337489672178e+01
1.676119140166809984e+02,1.494046937209105010e+02,5.655804854806676474e+01
1.680907948791728757e+02,1.500746620192359728e+02,5.591860025546281321e+01
1.685484751566378634e+02,1.507298171228202364e+02,5.527194878797695310e+01
1.689839359058285027e+02,1.513701055108629987e+02,5.461814102393923065e+01
1.693968063404723239e+02,1.519955874308793398e+02,5.395753109838056361e+01
1.697861781681904176e+02,1.526063047799826506e+02,5.329032128159310844e+01
1.701523869624979000e+02,1.532021618418156947e+02,5.261661590306186298e+01
1.705011492219286424e+02,1.537885338231722017e+02,5.193633943761344796e+01
1.708326147174418850e+02,1.543654295269900558e+02,5.124947743146316981e+01
1.711440011135480859e+02,1.549247271113017916e+02,5.056921655992115916e+01
1.714381283048240618e+02,1.554678153872920916e+02,4.988883298870446481e+01
1.717157513587071662e+02,1.559947461399024178e+02,4.920822060525728858e+01
1.719769516928539304e+02,1.565054901718717701e+02,4.852744356117760560e+01
1.722223885368362630e+02,1.570001403987931496e+02,4.784661962968174009e+01
1.724522220038617775e+02,1.574787213327050495e+02,4.716594609423459161e+01
1.726575632507493481e+02,1.579492178501929232e+02,4.647205978810920612e+01
1.728383155532587807e+02,1.584115903495379314e+02,4.576496849174009185e+01
1.729996522996609087e+02,1.588578207965287561e+02,4.505780982340054663e+01
1.731416819271545648e+02,1.592878245119983944e+02,4.435056679825952841e+01
1.732644714590745139e+02,1.597016019725771514e+02,4.364318132229432479e+01
1.733682951889625770e+02,1.600991514061018961e+02,4.293539420111352456e+01
1.734534876915190580e+02,1.604804933005244720e+02,4.222747685144706509e+01
1.735204104472028916e+02,1.608456764144635542e+02,4.151974155548973755e+01
1.735695140642176284e+02,1.611947786512395169e+02,4.081220414727312829e+01
1.736202272465236831e+02,1.615358108569202784e+02,4.010490503325163303e+01
1.736710698719048480e+02,1.618687622336891536e+02,3.939791763982238848e+01
1.737190057013333160e+02,1.621882902349073561e+02,3.870451857374454363e+01
1.737640440793251742e+02,1.624943362098664750e+02,3.802470727838050379e+01
1.738062879260032219e+02,1.627868654646239861e+02,3.735819050391739182e+01
1.738456538117972343e+02,1.630658731839383790e+02,3.670501607447503289e+01
1.738823068021394818e+02,1.633313974103273267e+02,3.606536099078072510e+01
1.739161784342399244e+02,1.635834351197893852e+02,3.543931618232313241e+01
1.739472522921744542e+02,1.638220109400898252e+02,3.482680102258979815e+01
1.739784403764670628e+02,1.640498026189454492e+02,3.422125198650616085e+01
1.740098415705858486e+02,1.642668014248111206e+02,3.362269282034210960e+01
1.740415555885392109e+02,1.644729830788280651e+02,3.303110872024211631e+01
1.740734473145078596e+02,1.646683706696454692e+02,3.243953465174659812e+01
1.741054303607142231e+02,1.648529436112081328e+02,3.184788945859705933e+01
1.741372716255064859e+02,1.650267433891835083e+02,3.125619547582479996e+01
1.741688269966383871e+02,1.651898044983415161e+02,3.066448910778327885e+01
1.742001054219538219e+02,1.653421135869854481e+02,3.007277598029423160e+01
1.742324736736759121e+02,1.654876799727583716e+02,2.947437318445064847e+01
1.742603608639730624e+02,1.656238309961681523e+02,2.888268951186551448e+01
1.742837293480247354e+02,1.657505093360579735e+02,2.829786276163805425e+01
1.743026130375940284e+02,1.658663763962938731e+02,2.771984363027015874e+01
1.743170643277604199e+02,1.659714318792181302e+02,2.714860446649529635e+01
1.743271496294410667e+02,1.660656836772983240e+02,2.658419800770646546e+01
1.743357351796600483e+02,1.661491647887602028e+02,2.604006314686561652e+01
1.743427914479538856e+02,1.662219158196933222e+02,2.551616156530096902e+01
1.743455726129758148e+02,1.662879338188159011e+02,2.500584245118425031e+01
1.743440680366792321e+02,1.663472296847209009e+02,2.450910352847435192e+01
1.743397269497296236e+02,1.663998118195659401e+02,2.402596969433994900e+01
1.743325202814694705e+02,1.664456507129578995e+02,2.355658053486081727e+01
1.743223465750118351e+02,1.664847493506365481e+02,2.310071127048760076e+01
1.743091670026682038e+02,1.665171162015314508e+02,2.265837752996395338e+01
1.742928802845013934e+02,1.665427440316305763e+02,2.222968811881534634e+01
1.742734853164473918e+02,1.665616279229365944e+02,2.181464673462247816e+01
1.742538517848663560e+02,1.665737741960233222e+02,2.141312187055109462e+01
1.742354335750277698e+02,1.665818542222640986e+02,2.101841518674281062e+01
1.742182655149336767e+02,1.665858538235496553e+02,2.063052505058346142e+01
1.742024019405863555e+02,1.665857802114013850e+02,2.024946290546102645e+01
1.741879994203161743e+02,1.665816362921271434e+02,1.987516379194628158e+01
1.741751575579766325e+02,1.665734317972438134e+02,1.950756781991436739e+01
1.741640088563156894e+02,1.665611895935175824e+02,1.914686575372571298e+01
1.741546258063725645e+02,1.665449241143037113e+02,1.879311871919962584e+01
1.741469263059354091e+02,1.665259825328546128e+02,1.844634559417070108e+01
1.741407942630316654e+02,1.665043694244348274e+02,1.810653602435305132e+01
1.741361791076721772e+02,1.664800776236695867e+02,1.777372819962816664e+01
1.741330912331877698e+02,1.664530914058972257e+02,1.746125418305186372e+01
1.741329289269052083e+02,1.664234141188470062e+02,1.716245148969867529e+01
1.741357683929696805e+02,1.663910325425627832e+02,1.687729459876986482e+01
1.741416488297387843e+02,1.663559537033512470e+02,1.660577478000868012e+01
1.741505868750518573e+02,1.663181828955137291e+02,1.634785697592733200e+01
1.741626004589686829e+02,1.662777276057184679e+02,1.610361171675674541e+01
1.741805188903188935e+02,1.662359293889817309e+02,1.586612520188430331e+01
1.742043410367790841e+02,1.661927929151357546e+02,1.563537868670897168e+01
1.742339985858152716e+02,1.661509946983990460e+02,1.541130406424199251e+01
1.742694479384693125e+02,1.661105394086037563e+02,1.519387164146421831e+01
1.743105718948910692e+02,1.660714310616969840e+02,1.498302619579834172e+01
1.743559687385807422e+02,1.660336725719773483e+02,1.477212204501569914e+01
1.744057193884774790e+02,1.659972652204063195e+02,1.456124991676049341e+01
1.744598330121992262e+02,1.659622131490746426e+02,1.435047668637983165e+01
1.745183792944374375e+02,1.659285016857483299e+02,1.413975036729685009e+01
1.745785411721920752e+02,1.658961298587423414e+02,1.392903228833573337e+01
1.746402931924201312e+02,1.658650961215042230e+02,1.371831420937461665e+01
1.747022112393708824e+02,1.658353941233173714e+02,1.350758789029163687e+01
1.747642471177023538e+02,1.658070298095815929e+02,1.329681465991097333e+01
1.748263573538104936e+02,1.657800189118562173e+02,1.308594253165575871e+01
1.748884380495286166e+02,1.657543654401445963e+02,1.287503838087311614e+01
1.749490648623076368e+02,1.657300728225132218e+02,1.266419293520723954e+01
1.750082042349145297e+02,1.657071439251691913e+02,1.245337188465314426e+01
1.750658359445696419e+02,1.656855767810523048e+02,1.224257185407458159e+01
1.751220716975671792e+02,1.656653714161703590e+02,1.203180986192624147e+01
1.751769033683341092e+02,1.656465299163218674e+02,1.182106047179452446e+01
1.752303389826826105e+02,1.656290494154074793e+02,1.161034825173357632e+01
1.752823343591625758e+02,1.656129264923372375e+02,1.139950229526585268e+01
1.753327616953305892e+02,1.655981571660169891e+02,1.118860743915683464e+01
1.753815937911301148e+02,1.655847260110871559e+02,1.097766350746413622e+01
1.754287562908503730e+02,1.655726271765652200e+02,1.076666591685475538e+01
1.754742262891781763e+02,1.655618667598275238e+02,1.055561004800001790e+01
1.755179814730638554e+02,1.655524461310091624e+02,1.033793838450355729e+01
1.755572064494982385e+02,1.655443661047683861e+02,1.012688251564882869e+01
1.755919408414567329e+02,1.655376408592144628e+02,9.922496297263128540e+00
1.756221879498116891e+02,1.655322660749330339e+02,9.724826957458857279e+00
1.756480596990500658e+02,1.655282402996461713e+02,9.533916624376811200e+00
1.756695961356352598e+02,1.655255606491381286e+02,9.349807792649821536e+00
1.756868234455557456e+02,1.655242231100688173e+02,9.172628611698502965e+00
1.756997630565603004e+02,1.655242231100688173e+02,9.002339696956740411e+00
1.757083810607965688e+02,1.655242231100688173e+02,8.838928075572148657e+00
1.757126801495023471e+02,1.655242231100688173e+02,8.682356481202695875e+00
1.757126693174930665e+02,1.655242231100688173e+02,8.532603408651674215e+00
1.757083281083818918e+02,1.655242231100688173e+02,8.389643071597756574e+00
1.756996092745156943e+02,1.655242231100688173e+02,8.253414606653592500e+00
1.756865165273404159e+02,1.655242231100688173e+02,8.123945808597555995e+00
1.756690166374194462e+02,1.655242231100688173e+02,8.001331048650976996e+00
1.756485208251965844e+02,1.655242231100688173e+02,7.885614446286732360e+00
1.756250500158843408e+02,1.655242231100688173e+02,7.776802991820289890e+00
1.756014250578760425e+02,1.655242231100688173e+02,7.674896367325615643e+00
1.755776716607446133e+02,1.655242231100688173e+02,7.579886650606890264e+00
1.755538137510500860e+02,1.655242231100688173e+02,7.491728180172795959e+00
1.755299242966658539e+02,1.655242231100688173e+02,7.410324849973616068e+00
1.755060269584255650e+02,1.655242231100688173e+02,7.335649164135127798e+00
1.754821834866955896e+02,1.655242231100688173e+02,7.267764055523199929e+00
1.754584190931771275e+02,1.655242231100688173e+02,7.206696077520105881e+00
1.754346610612698498e+02,1.655242231100688173e+02,7.152467641310996882e+00
1.754108879758510966e+02,1.655242231100688173e+02,7.105117270547248509e+00
1.753870282589970770e+02,1.655242231100688173e+02,7.064656795157303826e+00
1.753631141426413649e+02,1.655242231100688173e+02,7.031123756047664486e+00
1.753392168540884200e+02,1.655242231100688173e+02,7.004386631306940281e+00
1.753153657404179455e+02,1.655242231100688173e+02,6.984402108279947896e+00
1.752916408385711122e+02,1.655242231100688173e+02,6.971127516391520729e+00
1.752680629409573498e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.752446538383685208e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.752228087980489590e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.752025244234755803e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.751837952592640306e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.751665607572264776e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.751508026845380357e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.751364627491028330e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.751235144461979587e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.751119928223523630e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.751019072835347572e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750932892792985172e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750861361184057330e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750804412643401520e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750761943397710354e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750733813598340021e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
1.750719850713428229e+02,1.655242231100688173e+02,6.964516144167851586e+00
